trade_date,平安银行,万科A,国农科技,世纪星源,深振业A,全新好,神州高铁,中国宝安,美丽生态,深物业A
2020-04-14,-0.0015558240734159234,0.010343044302706383,-0.05041480536056153,0.0,-0.00425363971233117,-0.012210012210012167,-0.030749282208020756,-0.021596868763440025,0.03888888888888897,0.023605376130262368
2020-04-15,0.007036087807828828,-0.009646710387137825,-0.04045307443365698,-0.01773049645390068,-0.004308621685248593,-0.012195121951219523,-0.027864065606361677,-0.010984860407289632,0.02203856749311295,0.0218887929380156
2020-04-16,-0.004710804509597155,-0.004122293409381306,-0.1368049426301854,-0.024734982332155542,-0.00856190833462056,-0.002466091245376001,-0.015597161879161048,-0.01565686674406197,0.032608695652173836,0.013749761495897683
2020-04-17,0.007817967805560766,-0.005952633548471642,-0.06585287504015425,-0.010752688172043112,-0.012788117158489265,-0.001240694789081842,0.018987743697212123,0.04045614547342136,0.0602739726027397,-0.023473304641153714
2020-04-20,0.031768603054051825,-0.01701207258893367,0.012452438602559734,-0.0035842293906810374,0.008673298312283473,-0.003712871287128605,0.025581022599775682,0.07296636797393208,0.05509641873278248,-0.00782831220193081
2020-04-21,0.045877365057267694,-0.04862651424671571,-0.019489247311827995,-0.024822695035460973,-0.010679526137314599,-0.008652657601977753,-0.0031852205765248165,-0.0063089986243537455,0.045454545454545414,-0.013176088770041172
2020-04-22,0.027971419990199253,-0.021345595917305116,-0.005059021922428242,-0.0036101083032491488,0.10173536759457535,-0.00987654320987652,0.012749640517654592,-0.0031824836102093412,0.06199460916442057,0.0462201147873853
2020-04-23,0.04337606494777546,-0.021820380774032477,-0.018745739604635325,-0.014492753623188248,0.10151572481025628,0.0012360939431397266,0.0,0.0,0.0552631578947369,0.028244068275123713
2020-04-24,0.027154570348566498,-0.03892187681918735,-0.035419532324621694,-0.010869565217391242,0.09935676289256401,0.003726708074534013,0.0,-0.04044215088632863,0.043927648578811374,0.028611587573851738
2020-04-27,0.039263284835006296,-0.026334269662921406,-0.012982576016398961,0.0,0.08603151386211039,-0.003726708074534346,0.021786015690932414,-0.007731639293461434,0.10182767624020883,0.016893911860909494
2020-04-28,0.00520329138431741,0.01421967160848081,-0.05243317340644282,-0.0072727272727273196,0.05615526719935904,-0.0037406483790523026,0.006358843265697356,0.036503087009101876,0.06649616368286448,-0.02669245199990744
2020-04-29,0.05971813226101608,0.027934645866156682,-0.09457627118644063,-0.03985507246376807,-0.027514020205292367,-0.006234413965087282,-0.006310342651606016,0.0,0.043147208121827596,-0.045255163284308675
2020-04-30,0.05291363283382422,0.030770519329788915,-0.038555053838138176,-0.014705882352941235,-0.02158011719539299,-0.01728395061728394,0.006350415952244948,0.04292043860767558,0.007481296758104827,-0.003294817526598881
2020-05-06,0.0400276582667487,0.0225851131274708,0.03422459893048124,-0.01831501831501825,-0.023586338145081376,-0.025990099009901013,-0.015517886077527021,0.09238468162542457,0.0024752475247524774,0.0166871250897469
2020-05-07,0.014075168027969598,0.0034779821292623136,0.009691934925579737,-0.03237410071942437,-0.021793694520967244,-0.01995012468827917,-0.039614561027837336,0.11058540622413782,-0.03791469194312802,0.0011067813415113203
2020-05-08,0.0318105212471409,-0.0049275407877777955,0.05207956600361663,-0.01098901098901095,0.010220854758492992,-0.01251564455569465,-0.0031434558963612247,0.137830452270564,0.0023980815347721673,0.03541981463194088
2020-05-11,-0.0014293177003221746,-0.016751602192880855,0.07263197304380364,0.015094339622641506,-0.0020194029229294586,-0.008782936010037545,-0.009493871848606061,0.1624257710235617,0.0048661800486617945,0.04288819693320023
2020-05-12,-0.01004797616526587,-0.032463763629750675,0.10187861271676302,0.0,-0.02003221676097655,0.04648241206030157,-0.018867924528301883,0.11890826290936318,-0.017326732673267342,0.00882670278460096
2020-05-13,-0.010164733692841876,-0.012565453296160878,0.15649775939331256,0.0,-0.01005639877249731,0.03684879288437104,-0.02209280243084144,0.0919935150893163,-0.03950617283950608,0.0
2020-05-14,-0.028487784580633613,-0.018483616703535488,0.13438464175522813,-0.026022304832713727,-0.006070467488578868,0.01653944020356235,-0.025418060200668946,-0.0013919547825598233,-0.07142857142857129,0.006633346385056527
2020-05-15,-0.051618783724661,-0.02932070732997938,0.07872121003781363,-0.029629629629629672,-0.0020234891628596596,0.012674271229404344,-0.02857142857142858,-0.025568028495871253,-0.09090909090909094,0.009939558292923811
2020-05-18,-0.05714555587040715,-0.007574181034313399,0.043280977312391,-0.044609665427509326,-0.01821140246573627,0.0012658227848101333,-0.019169738740182796,-0.05479339183454868,-0.03389830508474567,-0.007379865923046625
2020-05-19,-0.031187530888785564,0.007714395405755692,-0.011803278688524599,-0.02985074626865669,-0.01022085475849277,-0.055222088835534255,-0.009615384615384581,-0.05586058073151412,0.030226700251889005,-0.0033109192067446447
